PARENT,PARENT SCOPE,CODE,NAME,NAME_EN,NAME_RU,NAME_AR,BUDGET,ACTUAL
28,8422|842|84|8,1.842228.821,השתת' לקרן לסיוע למשפחות במצוקה,,,,0,35957
13,8423|842|84|8,1.842313.110,משכורת כוללת,,,,,0
19,8423|842|84|8,1.842319.124,החזר הוצאות,,,,,0
12,8423|842|84|8,1.842312.126,הבראה,,,,,0
13,8423|842|84|8,1.842313.127,השתתפות באחזקת רכב01,,,,,0
17,8423|842|84|8,1.842317.130,תשלומים מיוחדים,,,,,0
19,8423|842|84|8,1.842319.181,מיסים וביטוח לאומי,,,,,0
11,8423|842|84|8,1.842311.182,קופות גמל והשתלמות,,,,,0
14,8423|842|84|8,1.842314.411,שכר דירה ודמי חכירה,,,,,159432
13,8423|842|84|8,1.842313.670,סעיף שאינו חוזר,,,,,1498
11,8423|842|84|8,1.842311.782,תחנות יעוץ בחיי המשפחה 0 דרום,,,,87000,79187
12,8423|842|84|8,1.842312.783,תחנות יעוץ בחיי המשפחה 0 מרכז,,,,72000,75123
15,8423|842|84|8,1.842315.786,תוכנית יחדיו 0 מזרח,,,,15000,25926
16,8423|842|84|8,1.842316.787,סדנאות וקייטנות נופש,,,,67000,38455
16,8423|842|84|8,1.842316.851,משפחות שכולות תאונות דרכים,,,,200000,200120
17,8423|842|84|8,1.842317.852,תכנית שחקים,,,,0,1
13,8423|842|84|8,1.842313.881,פר' המחלקה האוניברסיטאית,,,,60000,45000
28,8423|842|84|8,1.842328.110,משכורת כוללת,,,,,0
25,8423|842|84|8,1.842325.124,החזר הוצאות,,,,,0
27,8423|842|84|8,1.842327.126,הבראה,,,,,0
28,8423|842|84|8,1.842328.127,השתתפות באחזקת רכב03,,,,,0
23,8423|842|84|8,1.842323.130,תשלומים מיוחדים,,,,,0
25,8423|842|84|8,1.842325.181,מיסים וביטוח לאומי,,,,,0
26,8423|842|84|8,1.842326.182,קופות גמל והשתלמות,,,,,0
27,8423|842|84|8,1.842327.783,מרכז קשר0בית לנ י,,,,280000,388457
28,8423|842|84|8,1.842328.784,מרכזים למניעת אלימות במשפחה,,,,1635000,2260334
37,8423|842|84|8,1.842337.851,פרויקט סלעית,,,,3360000,3556000
34,8423|842|84|8,1.842334.881,תכנית ערים בלילה,,,,0,225000
04,8424|842|84|8,1.842404.110,משכורת כוללת,,,,224000,225418
01,8424|842|84|8,1.842401.124,החזר הוצאות,,,,20000,19671
03,8424|842|84|8,1.842403.126,הבראה,,,,16000,16851
04,8424|842|84|8,1.842404.127,השתתפות באחזקת רכב 0 8,,,,52000,37346
08,8424|842|84|8,1.842408.130,תשלומים מיוחדים,,,,104000,111064
01,8424|842|84|8,1.842401.181,מיסים וביטוח לאומי,,,,53000,52070
02,8424|842|84|8,1.842402.182,קופות גמל והשתלמות,,,,73000,75899
01,8424|842|84|8,1.842401.310,שעות נוספות רשומות,,,,8000,4872
07,8424|842|84|8,1.842407.340,שעות נוספות מיוחדות,,,,1000,0
05,8424|842|84|8,1.842405.411,שכר דירה ודמי חכירה,,,,70000,68811
01,8424|842|84|8,1.842401.781,הוצאות הפעלה,,,,180000,471924
02,8424|842|84|8,1.842402.782,דרי רחוב קרית שלמה,,,,1108000,1229976
03,8424|842|84|8,1.842403.783,דרי רחוב רב בעייתי,,,,52000,180447
04,8424|842|84|8,1.842404.784,הלנת דרי רחוב0צ'לנוב,,,,0,0
01,8424|842|84|8,1.842401.870,סעיף שאינו חוזר,,,,,685003
16,8428|842|84|8,1.842816.110,משכורת כוללת,,,,8048000,8252160
13,8428|842|84|8,1.842813.124,החזר הוצאות,,,,700000,674809
15,8428|842|84|8,1.842815.126,הבראה,,,,543000,545168
16,8428|842|84|8,1.842816.127,השתתפות באחזקת רכב 0 89,,,,1577000,1562487
11,8428|842|84|8,1.842811.130,תשלומים מיוחדים,,,,3091000,3096554
13,8428|842|84|8,1.842813.181,מיסים וביטוח לאומי,,,,1801000,1802753
14,8428|842|84|8,1.842814.182,קופות גמל והשתלמות,,,,1845000,1844801
14,8428|842|84|8,1.842814.230,משימות חולפות02.3,,,,77000,55970
13,8428|842|84|8,1.842813.310,שעות נוספות רשומות,,,,120000,251721
19,8428|842|84|8,1.842819.340,שעות נוספות מיוחדות,,,,196000,136997
17,8428|842|84|8,1.842817.411,שכר דירה ודמי חכירה,,,,200000,178779
12,8428|842|84|8,1.842812.691,מערכות מידע ומחשוב,,,,830000,829668
22,8428|842|84|8,1.842822.110,משכורת כוללת,,,,6630000,6728682
28,8428|842|84|8,1.842828.124,החזר הוצאות,,,,573000,534100
21,8428|842|84|8,1.842821.126,הבראה,,,,431000,436918
22,8428|842|84|8,1.842822.127,השתתפות באחזקת רכב 0 77,,,,1309000,1347000
26,8428|842|84|8,1.842826.130,תשלומים מיוחדים,,,,2448000,2517800
28,8428|842|84|8,1.842828.181,מיסים וביטוח לאומי,,,,1493000,1480027
29,8428|842|84|8,1.842829.182,קופות גמל והשתלמות,,,,1454000,1411710
29,8428|842|84|8,1.842829.230,משימה חולפת01.5,,,,,32214
28,8428|842|84|8,1.842828.310,שעות נוספות רשומות,,,,259000,326328
25,8428|842|84|8,1.842825.340,שעות נוספות מיוחדות,,,,155000,134877
23,8428|842|84|8,1.842823.411,שכר דירה ודמי חכירה,,,,121000,102587
27,8428|842|84|8,1.842827.691,מערכות מידע ומחשוב,,,,680000,679728
37,8428|842|84|8,1.842837.110,משכורת כוללת,,,,5661000,5847699
34,8428|842|84|8,1.842834.124,החזר הוצאות,,,,508000,497889
36,8428|842|84|8,1.842836.126,הבראה,,,,367000,385582
37,8428|842|84|8,1.842837.127,השתתפות באחזקת רכב 0 75,,,,1091000,1100526
32,8428|842|84|8,1.842832.130,תשלומים מיוחדים,,,,2091000,2134691
34,8428|842|84|8,1.842834.181,מיסים וביטוח לאומי,,,,1255000,1277501
35,8428|842|84|8,1.842835.182,קופות גמל והשתלמות,,,,1244000,1296459
35,8428|842|84|8,1.842835.230,משימות חולפות 02.8,,,,92000,51277
34,8428|842|84|8,1.842834.310,שעות נוספות רשומות,,,,95000,207759
31,8428|842|84|8,1.842831.340,שעות נוספות מיוחדות,,,,93000,170787
38,8428|842|84|8,1.842838.411,שכר דירה ודמי חכירה,,,,63000,62977
33,8428|842|84|8,1.842833.691,מערכות מידע ומחשוב,,,,640000,639744
34,8428|842|84|8,1.842834.870,סעיף שאינו חוזר,,,,53000,53000
17,8431|843|84|8,1.843117.110,משכורת כוללת,,,,683000,679067
14,8431|843|84|8,1.843114.124,החזר הוצאות,,,,47000,48475
16,8431|843|84|8,1.843116.126,הבראה,,,,41000,40792
17,8431|843|84|8,1.843117.127,השתתפות באחזקת רכב 0 6,,,,152000,154635
12,8431|843|84|8,1.843112.130,תשלומים מיוחדים,,,,316000,319055
14,8431|843|84|8,1.843114.181,מיסים וביטוח לאומי,,,,164000,172722
15,8431|843|84|8,1.843115.182,קופות גמל והשתלמות,,,,153000,140396
14,8431|843|84|8,1.843114.310,שעות נוספות רשומות,,,,30000,47370
11,8431|843|84|8,1.843111.340,שעות נוספות מיוחדות,,,,41000,69701
13,8431|843|84|8,1.843113.691,מערכות מידע ומחשוב,,,,270000,269892
09,8432|843|84|8,1.843209.411,שכר דירה ודמי חכירה,,,,526000,466470
08,8432|843|84|8,1.843208.670,סעיף שאינו חוזר,,,,40000,13415
05,8432|843|84|8,1.843205.781,השמת ילדים במס' חוץ ביתיות,,,,38840000,40028257
06,8432|843|84|8,1.843206.782,פנימיית יום,,,,657000,657000
07,8432|843|84|8,1.843207.783,הסעות לפנימיית יום,,,,75000,75000
02,8432|843|84|8,1.843202.787,ילדים במעונות חסות,,,,50000,25912
03,8432|843|84|8,1.843203.788,טיפול במשפחות אומנה לילד,,,,1547000,1736477
17,8433|843|84|8,1.843317.781,ילדים במעונות יום,,,,11710000,12359667
18,8433|843|84|8,1.843318.782,מעונות רב תכליתיים,,,,475000,497521
23,8433|843|84|8,1.843323.781,משפחתונים 0 הוצאות מיוחדות,,,,50000,44365
24,8433|843|84|8,1.843324.782,משפחתונים 0 ילדי נשים עובדות,,,,1450000,1523784
29,8433|843|84|8,1.843329.932,ציוד ורהוט משפחתונים,,,,38000,38256
32,8433|843|84|8,1.843332.110,משכורת כוללת,,,,,0
38,8433|843|84|8,1.843338.124,החזר הוצאות,,,,,0
31,8433|843|84|8,1.843331.126,הבראה,,,,,0
32,8433|843|84|8,1.843332.127,השתתפות באחזקת רכב05,,,,,0
36,8433|843|84|8,1.843336.130,תשלומים מיוחדים,,,,,0
38,8433|843|84|8,1.843338.181,מיסים וביטוח לאומי,,,,,0
39,8433|843|84|8,1.843339.182,קופות גמל והשתלמות,,,,,0
32,8433|843|84|8,1.843332.784,הסעות למועדונית רובינשטיין,,,,110000,96474
33,8433|843|84|8,1.843333.785,מועדוניות משותפות,,,,550000,549403
47,8433|843|84|8,1.843347.110,משכורת כוללת,,,,,0
44,8433|843|84|8,1.843344.124,החזר הוצאות,,,,,0
46,8433|843|84|8,1.843346.126,הבראה,,,,,0
47,8433|843|84|8,1.843347.127,השתתפות באחזקת רכב05,,,,,0
42,8433|843|84|8,1.843342.130,תשלומים מיוחדים,,,,,0
44,8433|843|84|8,1.843344.181,מיסים וביטוח לאומי,,,,,0
45,8433|843|84|8,1.843345.182,קופות גמל והשתלמות,,,,,0
47,8433|843|84|8,1.843347.670,סעיף שאינו חוזר,,,,190000,143000
47,8433|843|84|8,1.843347.784,השתתפות בפעילות מרכז שקד,,,,655000,640394
49,8433|843|84|8,1.843349.786,הסעות ילדים למועדונית0תוכנית רקפ,,,,14000,13222
41,8433|843|84|8,1.843341.787,מרכז חירום לילדים בסיכון,,,,267000,417645
42,8433|843|84|8,1.843342.788,מועדוניות מצובה0אגף מזרח,,,,0,0
43,8433|843|84|8,1.843343.861,הפעלת תוכנית  רקפת 0מרכז צפון,,,,167000,167699
44,8433|843|84|8,1.843344.862,הפעלת תכנית  כלנית 0מרכז צפון,,,,280000,280000
45,8433|843|84|8,1.843345.863,מועדונית מקום בלב 1,,,,308000,308000
46,8433|843|84|8,1.843346.864,מועדונית מקום בלב 2,,,,0,0
44,8433|843|84|8,1.843344.870,סעיף שאינו חוזר,,,,,97612
47,8433|843|84|8,1.843347.881,מועדונית סומקין0אג' לקידום החינו,,,,103000,102732
48,8433|843|84|8,1.843348.882,מועדונית אנטנסיבית0לילך,,,,60000,136000
49,8433|843|84|8,1.843349.883,תכנית קנגרו0אגף דרום,,,,95000,94002
02,8434|843|84|8,1.843402.110,משכורת כוללת,,,,792000,770863
08,8434|843|84|8,1.843408.124,החזר הוצאות,,,,65000,74788
01,8434|843|84|8,1.843401.126,הבראה,,,,44000,43937
02,8434|843|84|8,1.843402.127,השתתפות באחזקת רכב 0 9,,,,76000,70148
06,8434|843|84|8,1.843406.130,תשלומים מיוחדים,,,,133000,100632
08,8434|843|84|8,1.843408.181,מיסים וביטוח לאומי,,,,140000,128937
09,8434|843|84|8,1.843409.182,קופות גמל והשתלמות,,,,194000,180336
08,8434|843|84|8,1.843408.310,שעות נוספות רשומות,,,,9000,1040
08,8434|843|84|8,1.843408.781,השתתפות במפתנים ממשלתיים ואחרים,,,,150000,318701
09,8434|843|84|8,1.843409.782,ב ס מוזות,,,,0,0
05,8434|843|84|8,1.843405.851,הפעלת מפתן אלון0חב' מוסדות חינוך,,,,438000,438000
06,8434|843|84|8,1.843406.852,תכנית למניעת אלימות,,,,32000,40196
07,8434|843|84|8,1.843407.853,פעולות משלימות למפתן,,,,84000,36000
08,8434|843|84|8,1.843408.854,מיתר0פעילות במפתן אלון,,,,0,0
05,8435|843|84|8,1.843505.781,טיפול בילד בקהילה 0 דרום,,,,367000,443063
06,8435|843|84|8,1.843506.782,טיפול בילד בקהילה 0 מרכז צפון,,,,160000,291919
07,8435|843|84|8,1.843507.783,טיפול בילד בקהילה 0 מזרח,,,,209000,311711
08,8435|843|84|8,1.843508.784,בדיקות פסיכ' לילדים ומסוגלות הור,,,,233000,32000
02,8435|843|84|8,1.843502.851,תכנית ביתית לקהילה האתיופית,,,,243000,238352
06,8436|843|84|8,1.843606.411,שכר דירה,,,,17000,17000
05,8436|843|84|8,1.843605.670,סעיף שאינו חוזר,,,,0,120000
02,8436|843|84|8,1.843602.781,מקלטים לנערות,,,,0,171469
04,8436|843|84|8,1.843604.783,טיפול בפגיעות מיניות,,,,60000,118852
05,8436|843|84|8,1.843605.784,טיפול בנערות במצוקה 0 דרום,,,,16000,34666
06,8436|843|84|8,1.843606.785,טיפול בנערות במצוקה 0 מרכז צפון,,,,13000,11967
07,8436|843|84|8,1.843607.786,טיפול בנערות במצוקה 0 מזרח,,,,20000,17005
08,8436|843|84|8,1.843608.787,ריכוז ת. לאומית לילדים בסיכון,,,,0,0
09,8436|843|84|8,1.843609.788,בית חם נגבה,,,,0,53000
01,8436|843|84|8,1.843601.789,פרו'  בית חם לנערות ערביות ביפו,,,,190000,175000
08,8436|843|84|8,1.843608.851,תכנית לאומית לילדים ונוער בסיכון,,,,956000,949175
09,8436|843|84|8,1.843609.852,בית חם עג'מי ביפו,,,,0,175000
02,8436|843|84|8,1.843602.854,תכנית מעטפת לנוער בסיכון,,,,212000,79273
04,8436|843|84|8,1.843604.856,תכנית יש מצב,,,,0,165000
05,8436|843|84|8,1.843605.857,תכנית לאומית לילדי מהגרי עבודה,,,,0,0
07,8436|843|84|8,1.843607.859,תוכנית אפיקים לצעירים וצעירות,,,,0,62000
05,8436|843|84|8,1.843605.881,החצר הנשית,,,,40000,40000
06,8436|843|84|8,1.843606.882,תוכנית לאיתור בני נוער בסיכון,,,,,0
07,8436|843|84|8,1.843607.883,בית חם לנערות קרית שלום,,,,,0
08,8436|843|84|8,1.843608.884,תוכנית ידידים0סלע,,,,0,0
09,8436|843|84|8,1.843609.885,תכנית טיפול בנוער להט ב,,,,,0
01,8436|843|84|8,1.843601.886,דירת מעבר לטרנסג'נדרים,,,,,0
02,8437|843|84|8,1.843702.110,משכורת כוללת,,,,376000,0
08,8437|843|84|8,1.843708.124,החזר הוצאות,,,,20000,0
01,8437|843|84|8,1.843701.126,הבראה,,,,19000,0
02,8437|843|84|8,1.843702.127,השתתפות באחזקת רכב02,,,,,0
06,8437|843|84|8,1.843706.130,תשלומים מיוחדים,,,,,0
08,8437|843|84|8,1.843708.181,מיסים וביטוח לאומי,,,,,0
09,8437|843|84|8,1.843709.182,קופות גמל והשתלמות,,,,,0
05,8437|843|84|8,1.843705.851,הפעלת המרכז ע י הח' למוס' חינוך,,,,,968002
12,8442|844|84|8,1.844212.110,משכורת כוללת,,,,,382363
18,8442|844|84|8,1.844218.124,החזר הוצאות,,,,,19490
11,8442|844|84|8,1.844211.126,הבראה,,,,,20139
12,8442|844|84|8,1.844212.127,השתתפות באחזקת רכב 0 4,,,,73000,65980
16,8442|844|84|8,1.844216.130,תשלומים מיוחדים,,,,112000,121981
18,8442|844|84|8,1.844218.181,מיסים וביטוח לאומי,,,,80000,81590
19,8442|844|84|8,1.844219.182,קופות גמל והשתלמות,,,,62000,60606
18,8442|844|84|8,1.844218.310,שעות נוספות רשומות,,,,39000,44427
16,8442|844|84|8,1.844216.463,טלפונים,,,,50000,4670
17,8442|844|84|8,1.844217.691,מערכות מידע ומחשוב,,,,140000,139944
18,8442|844|84|8,1.844218.781,טיפול בזקן 0 כלל עירוני,,,,130000,116441
03,8443|844|84|8,1.844303.751,הוצאות בגין מימוש נכסי קשישים,,,,300000,171869
09,8443|844|84|8,1.844309.781,השמת קשישים בבתי אבות+ג ש,,,,18750000,17372251
01,8443|844|84|8,1.844301.782,נופשונים לקשישים,,,,70000,91602
02,8443|844|84|8,1.844302.783,השמת קשישי ריינפלץ בגבעת השלושה,,,,,60000
03,8443|844|84|8,1.844303.784,השתת בגרעון גבעת השלושה,,,,1120000,145895
07,8443|844|84|8,1.844307.788,סידורי חירום לקשישים,,,,20000,22764
08,8443|844|84|8,1.844308.789,השמת קשישים במימון עצמי מלא,,,,1505000,748919
12,8444|844|84|8,1.844412.781,אגף דרום,,,,977000,968284
13,8444|844|84|8,1.844413.782,אגף מרכז צפון,,,,1690000,1607081
14,8444|844|84|8,1.844414.783,אגף מזרח,,,,885000,881669
15,8444|844|84|8,1.844415.784,פנינת המזרח,,,,15000,14815
21,8444|844|84|8,1.844421.670,סעיף שאינו חוזר,,,,477000,50000
21,8444|844|84|8,1.844421.751,אספקת ארוחות קפואות ומצוננות,,,,626000,403230
27,8444|844|84|8,1.844427.781,סבסוד שכונות תומכות,,,,59000,610412
28,8444|844|84|8,1.844428.782,הפעלת שכונות תומכות,,,,0,89000
21,8444|844|84|8,1.844421.784,חסידי אומות העולם,,,,75000,50280
22,8444|844|84|8,1.844422.785,סדר פסח,,,,30000,23148
24,8444|844|84|8,1.844424.787,תוכנית חי ל0חיים לשנים,,,,30000,30000
25,8444|844|84|8,1.844425.788,פרויקט בית חם,,,,94000,65656
24,8444|844|84|8,1.844424.851,הפעלת מט זיות במסגרות דיור מוגן,,,,190000,189998
25,8444|844|84|8,1.844425.852,תוכנית גישור לקשישים,,,,0,67000
26,8444|844|84|8,1.844426.853,פרוייקט ניצולי שואה0חב' מוס',,,,0,320034
21,8444|844|84|8,1.844421.881,תעסוקה לגיל השלישי0 עמותת 50+0,,,,0,20000
36,8444|844|84|8,1.844436.881,נדחי חב ס קשת רעות ובית שרה,,,,440000,494007
12,8445|844|84|8,1.844512.110,משכורת כוללת )עובדים להעברה00.5(,,,,326000,315194
18,8445|844|84|8,1.844518.124,החזר הוצאות,,,,26000,24820
11,8445|844|84|8,1.844511.126,הבראה,,,,28000,22605
12,8445|844|84|8,1.844512.127,השתתפות באחזקת רכב 0 8,,,,66000,57493
16,8445|844|84|8,1.844516.130,תשלומים מיוחדים,,,,125000,131522
18,8445|844|84|8,1.844518.181,מיסים וביטוח לאומי,,,,73000,70062
19,8445|844|84|8,1.844519.182,קופות גמל והשתלמות,,,,56000,53657
18,8445|844|84|8,1.844518.310,שעות נוספות רשומות,,,,7000,11181
13,8445|844|84|8,1.844513.411,שכר דירה,,,,120000,111064
15,8445|844|84|8,1.844515.851,מרכז רב שרותים נוה שרת,,,,366000,366000
16,8445|844|84|8,1.844516.852,מועדון טולוז,,,,89000,89002
17,8445|844|84|8,1.844517.853,מועדון פלורנטין,,,,222000,222000
19,8445|844|84|8,1.844519.855,מרכז רב שרותים היימס)שפירא(,,,,357000,357000
12,8445|844|84|8,1.844512.857,מרכז רב שרותים צוקר )רש י(,,,,321000,321000
13,8445|844|84|8,1.844513.858,מרכז רב שרותים קוסאר,,,,231000,231000
14,8445|844|84|8,1.844514.859,מועדון בית עמיעז,,,,115000,114998
19,8445|844|84|8,1.844519.871,סעיף שאינו חוזר,,,,781000,366000
27,8445|844|84|8,1.844527.110,משכורת כוללת,,,,,0
24,8445|844|84|8,1.844524.124,החזר הוצאות,,,,,0
26,8445|844|84|8,1.844526.126,הבראה,,,,,0
27,8445|844|84|8,1.844527.127,השתתפות באחזקת רכב03,,,,,0
22,8445|844|84|8,1.844522.130,תשלומים מיוחדים,,,,,0
24,8445|844|84|8,1.844524.181,מיסים וביטוח לאומי,,,,,0
25,8445|844|84|8,1.844525.182,קופות גמל והשתלמות,,,,,0
21,8445|844|84|8,1.844521.851,מרכז רב שרותים נוה תמר,,,,634000,633998
22,8445|844|84|8,1.844522.852,מרכז רב שרותים התקוה,,,,580000,579998
24,8445|844|84|8,1.844524.854,מועדון קשישים מתנס נוה גולן,,,,471000,332001
25,8445|844|84|8,1.844525.855,מועדון לקהילת קשישים,,,,332000,0
28,8445|844|84|8,1.844528.858,נדחי חב ס,,,,1740000,1740000
24,8445|844|84|8,1.844524.870,סעיף שאינו חוזר,,,,,471000
26,8445|844|84|8,1.844526.999,השתת' פע' לקשיש במתנ ס צבי שפירא,,,,14000,14000
28,8445|844|84|8,1.844528.999,השתת' פע' לקשיש במתנ ס בבלי,,,,10000,10000
48,8445|844|84|8,1.844548.110,משכורת כוללת,,,,99000,99616
45,8445|844|84|8,1.844545.124,החזר הוצאות,,,,5000,5118
47,8445|844|84|8,1.844547.126,הבראה,,,,6000,6165
48,8445|844|84|8,1.844548.127,השתתפות באחזקת רכב 0 1,,,,26000,24209
43,8445|844|84|8,1.844543.130,תשלומים מיוחדים,,,,59000,54802
45,8445|844|84|8,1.844545.181,מיסים וביטוח לאומי,,,,25000,23715
46,8445|844|84|8,1.844546.182,קופות גמל והשתלמות,,,,18000,17450
45,8445|844|84|8,1.844545.310,שעות נוספות רשומות,,,,4000,4216
45,8445|844|84|8,1.844545.781,מרכז רב שרותים גונדה )יגור(,,,,176000,159000
43,8445|844|84|8,1.844543.788,מרכז יום משולב0 אביבים,,,,285000,285000
66,8445|844|84|8,1.844566.781,מרכז רב שירותים 0ע ש לוטי רייך,,,,350000,650223
67,8445|844|84|8,1.844567.782,מרכז שרותים פורטר,,,,200000,230000
68,8445|844|84|8,1.844568.783,מועדון הכרם,,,,150000,150000
61,8445|844|84|8,1.844561.785,מועדון מיטשל)מנדלשטאם(0חב' רעות,,,,0,390000
69,8445|844|84|8,1.844569.881,הפעלת מרכז מוצא0עמותת מטב,,,,,0
07,8451|845|84|8,1.845107.110,משכורת כוללת,,,,1040000,1028198
04,8451|845|84|8,1.845104.124,החזר הוצאות,,,,93000,84983
06,8451|845|84|8,1.845106.126,הבראה,,,,67000,66311
07,8451|845|84|8,1.845107.127,השתתפות באחזקת רכב 0 14,,,,208000,186992
02,8451|845|84|8,1.845102.130,תשלומים מיוחדים,,,,286000,341336
04,8451|845|84|8,1.845104.181,מיסים וביטוח לאומי,,,,217000,216578
05,8451|845|84|8,1.845105.182,קופות גמל והשתלמות,,,,230000,223199
05,8451|845|84|8,1.845105.230,משימה חולפת 0 0.5,,,,0,0
04,8451|845|84|8,1.845104.310,שעות נוספות רשומות,,,,37000,62845
01,8451|845|84|8,1.845101.340,שעות נוספות מיוחדות,,,,2000,0
02,8451|845|84|8,1.845102.463,טלפונים,,,,10000,5033
03,8451|845|84|8,1.845103.691,מערכות מידע ומחשוב,,,,140000,139944
04,8451|845|84|8,1.845104.781,השת' לצ'ימס בעלות אחזקת היחידה,,,,77000,76596
05,8451|845|84|8,1.845105.782,קידום הנגשה רכה למוגבלים,,,,60000,45673
01,8452|845|84|8,1.845201.781,השמת מפגרים במוסדות ממשלתיים,,,,24420000,22333665
02,8452|845|84|8,1.845202.782,השמת מפגרים במוסדות אחרים,,,,65340000,64993483
04,8452|845|84|8,1.845204.784,משפחות אומנה למפגר,,,,270000,282202
08,8453|845|84|8,1.845308.782,מעונות יום טיפולי0נדחי חוק,,,,5785000,5561758
09,8453|845|84|8,1.845309.783,מעונות יום אימוניות,,,,135000,113396
02,8453|845|84|8,1.845302.785,הסעות למסגרות יומיות0זכאי חוק,,,,1350000,1282785
03,8453|845|84|8,1.845303.786,מעונות יום שיקומיים למפגר0ז.חוק,,,,105000,0
04,8453|845|84|8,1.845304.787,נופשונים,,,,188000,179258
05,8453|845|84|8,1.845305.788,מועדון חברתי,,,,178000,191849
06,8453|845|84|8,1.845306.861,ליווי הסעות למעונות יום שיקומיים,,,,864000,653501
08,8454|845|84|8,1.845408.411,שכר דירה ודמי חכירה,,,,30000,18000
04,8454|845|84|8,1.845404.781,שרותים תומכים למפגר,,,,1100000,1041140
06,8454|845|84|8,1.845406.783,מעשי ם,,,,2326000,2380398
07,8454|845|84|8,1.845407.784,צרכים מיוחדים פגור,,,,28000,24016
02,8454|845|84|8,1.845402.788,פרוייקט סביבה תומכת למפגר,,,,525000,473105
04,8454|845|84|8,1.845404.870,סעיף שאינו חוזר,,,,32000,32000
01,8455|845|84|8,1.845501.781,השמת אוטיסטים במוסדות,,,,5675000,6663528
03,8455|845|84|8,1.845503.783,מעונות יום שיקומיים לאוטיסטים0ז.,,,,818000,631109
04,8455|845|84|8,1.845504.784,מרכז תעסוקה לאוטיסטים,,,,435000,363423
05,8455|845|84|8,1.845505.785,סמך מקצועי לאוטיסטים,,,,500000,467359
06,8455|845|84|8,1.845506.786,נופשונים וקיטנות לאוטיסטים,,,,63000,47287
07,8455|845|84|8,1.845507.787,הסעות לאוטיסטים לתעסוקה,,,,91000,88616
09,8455|845|84|8,1.845509.789,מועדונים לאוטיסטים,,,,30000,20536
02,8461|846|84|8,1.846102.781,השמת ילדים עוורים במוסדות,,,,353000,354058
23,8462|846|84|8,1.846223.110,משכורת כוללת,,,,276000,349268
29,8462|846|84|8,1.846229.124,החזר הוצאות,,,,20000,32451
22,8462|846|84|8,1.846222.126,הבראה,,,,21000,27948
23,8462|846|84|8,1.846223.127,השתתפות באחזקת רכב 0 3,,,,66000,54907
27,8462|846|84|8,1.846227.130,תשלומים מיוחדים,,,,64000,82100
26,8462|846|84|8,1.846226.170,סעיף שאינו חוזר,,,,56000,19470
29,8462|846|84|8,1.846229.181,מיסים וביטוח לאומי,,,,64000,70137
21,8462|846|84|8,1.846221.182,קופות גמל והשתלמות,,,,69000,88923
29,8462|846|84|8,1.846229.310,שעות נוספות רשומות,,,,4000,11019
24,8462|846|84|8,1.846224.411,שכר דירה,,,,9000,0
28,8462|846|84|8,1.846228.431,מים,,,,8000,3900
22,8462|846|84|8,1.846222.434,תקוני מבנים  מתקנים ואינונטר,,,,25000,23066
23,8462|846|84|8,1.846223.435,חשמל ואנרגיה,,,,25000,24686
25,8462|846|84|8,1.846225.461,צרכי משרד,,,,6000,4930
27,8462|846|84|8,1.846227.463,טלפונים,,,,278000,27459
25,8462|846|84|8,1.846225.720,חומרים,,,,11000,8729
23,8462|846|84|8,1.846223.751,נקיון קבלני,,,,100000,108000
26,8462|846|84|8,1.846226.851,הפעלת מרש ל0חב' מוסדות חינוך,,,,248000,248000
26,8462|846|84|8,1.846226.932,ציוד וריהוט משרדי,,,,15000,14459
05,8463|846|84|8,1.846305.781,מפעלי שיקום לעיוור,,,,135000,171498
08,8463|846|84|8,1.846308.784,שיקום העיוור בקהילה,,,,56000,62451
09,8463|846|84|8,1.846309.785,מפעלי תעסוקה לעיוור,,,,650000,658579
01,8463|846|84|8,1.846301.786,הדרכת העוור ובני ביתו,,,,350000,103919
02,8463|846|84|8,1.846302.787,הפעלת מועדונים לעיוור0האג' למען,,,,142000,147054
02,8464|846|84|8,1.846402.781,השמת נכים במס' חוץ ביתיות,,,,19480000,19673603
08,8465|846|84|8,1.846508.781,מסגרות יום לילד המוגבל0נדחי חוק,,,,418000,238137
09,8465|846|84|8,1.846509.782,מעונות יום שיקומיים לנכים0זכאי ח,,,,2626000,2282947
01,8465|846|84|8,1.846501.783,מרכז יום לנכים קשים,,,,1312000,983924
05,8466|846|84|8,1.846605.781,הסעות נכים,,,,130000,125067
08,8466|846|84|8,1.846608.784,מרכזי אבחון ושיקום,,,,110000,207590
02,8466|846|84|8,1.846602.787,תעסוקה מוגנת למוגבל,,,,1183000,1076558
03,8466|846|84|8,1.846603.788,תעסוקה נתמכת לנכים,,,,133000,49568
04,8466|846|84|8,1.846604.789,תכנית מעבר,,,,28000,0
09,8466|846|84|8,1.846609.841,השתתפות לחב' מת ש,,,,164000,164000
02,8467|846|84|8,1.846702.781,נכים קשים בקהילה,,,,165000,148800
03,8467|846|84|8,1.846703.782,שיקום נכים בקהילה,,,,50000,31856
06,8467|846|84|8,1.846706.785,תוכניות לילד החריג,,,,350000,261337
07,8467|846|84|8,1.846707.786,נופשון הבראה למוגבלים,,,,83000,39712
08,8467|846|84|8,1.846708.787,שיקום נכים ביתי,,,,100000,256069
09,8467|846|84|8,1.846709.788,קהילה תומכת,,,,375000,375258
08,8467|846|84|8,1.846708.851,מועדון חברתי לנכים 0 חב' מוס ח,,,,62000,53000
