PARENT,PARENT SCOPE,CODE,NAME,NAME_EN,NAME_RU,NAME_AR,BUDGET,ACTUAL
33,8428|842|84|8,1.842833.691,מערכות מידע ומחשוב,,,,830000,
34,8428|842|84|8,1.842834.870,סעיף שאינו חוזר,,,,53000,
17,8431|843|84|8,1.843117.110,משכורת כוללת,,,,684000,
14,8431|843|84|8,1.843114.124,החזר הוצאות,,,,50000,
16,8431|843|84|8,1.843116.126,הבראה,,,,42000,
17,8431|843|84|8,1.843117.127,השתתפות באחזקת רכב 0 6,,,,179000,
12,8431|843|84|8,1.843112.130,תשלומים מיוחדים,,,,340000,
14,8431|843|84|8,1.843114.181,מיסים וביטוח לאומי,,,,172000,
15,8431|843|84|8,1.843115.182,קופות גמל והשתלמות,,,,138000,
14,8431|843|84|8,1.843114.310,שעות נוספות רשומות,,,,31000,
11,8431|843|84|8,1.843111.340,שעות נוספות מיוחדות,,,,42000,
13,8431|843|84|8,1.843113.691,מערכות מידע ומחשוב,,,,320000,
09,8432|843|84|8,1.843209.411,שכר דירה ודמי חכירה,,,,536000,
08,8432|843|84|8,1.843208.670,סעיף שאינו חוזר,,,,0,
05,8432|843|84|8,1.843205.781,השמת ילדים במס' חוץ ביתיות,,,,43212000,
06,8432|843|84|8,1.843206.782,פנימיית יום,,,,675000,
07,8432|843|84|8,1.843207.783,הסעות לפנימיית יום,,,,80000,
02,8432|843|84|8,1.843202.787,ילדים במעונות חסות,,,,50000,
03,8432|843|84|8,1.843203.788,טיפול במשפחות אומנה לילד,,,,1547000,
17,8433|843|84|8,1.843317.781,ילדים במעונות יום,,,,14030000,
18,8433|843|84|8,1.843318.782,מעונות רב תכליתיים,,,,550000,
23,8433|843|84|8,1.843323.781,משפחתונים 0 הוצאות מיוחדות,,,,50000,
24,8433|843|84|8,1.843324.782,משפחתונים 0 ילדי נשים עובדות,,,,1450000,
29,8433|843|84|8,1.843329.932,ציוד ורהוט משפחתונים,,,,38000,
32,8433|843|84|8,1.843332.110,משכורת כוללת,,,,0,
38,8433|843|84|8,1.843338.124,החזר הוצאות,,,,0,
31,8433|843|84|8,1.843331.126,הבראה,,,,0,
32,8433|843|84|8,1.843332.127,השתתפות באחזקת רכב05,,,,0,
36,8433|843|84|8,1.843336.130,תשלומים מיוחדים,,,,0,
38,8433|843|84|8,1.843338.181,מיסים וביטוח לאומי,,,,0,
39,8433|843|84|8,1.843339.182,קופות גמל והשתלמות,,,,0,
32,8433|843|84|8,1.843332.784,הסעות למועדונית רובינשטיין,,,,110000,
33,8433|843|84|8,1.843333.785,מועדוניות משותפות,,,,550000,
47,8433|843|84|8,1.843347.110,משכורת כוללת,,,,0,
44,8433|843|84|8,1.843344.124,החזר הוצאות,,,,0,
46,8433|843|84|8,1.843346.126,הבראה,,,,0,
47,8433|843|84|8,1.843347.127,השתתפות באחזקת רכב05,,,,0,
42,8433|843|84|8,1.843342.130,תשלומים מיוחדים,,,,0,
44,8433|843|84|8,1.843344.181,מיסים וביטוח לאומי,,,,0,
45,8433|843|84|8,1.843345.182,קופות גמל והשתלמות,,,,0,
47,8433|843|84|8,1.843347.670,סעיף שאינו חוזר,,,,0,
47,8433|843|84|8,1.843347.784,השתתפות בפעילות מרכז שקד,,,,695000,
49,8433|843|84|8,1.843349.786,הסעות ילדים למועדונית0תוכנית רקפ,,,,14000,
41,8433|843|84|8,1.843341.787,מרכז חירום לילדים בסיכון,,,,400000,
42,8433|843|84|8,1.843342.788,מועדוניות מצובה0אגף מזרח,,,,215000,
43,8433|843|84|8,1.843343.861,הפעלת תוכנית  רקפת 0מרכז צפון,,,,192000,
44,8433|843|84|8,1.843344.862,הפעלת תכנית  כלנית 0מרכז צפון,,,,325000,
45,8433|843|84|8,1.843345.863,מועדונית מקום בלב 1,,,,358000,
46,8433|843|84|8,1.843346.864,מועדונית מקום בלב 2,,,,60000,
44,8433|843|84|8,1.843344.870,סעיף שאינו חוזר,,,,100000,
47,8433|843|84|8,1.843347.881,מועדונית סומקין0אג' לקידום החינו,,,,149000,
48,8433|843|84|8,1.843348.882,מועדונית אנטנסיבית0לילך,,,,72000,
49,8433|843|84|8,1.843349.883,תכנית קנגרו0אגף דרום,,,,100000,
02,8434|843|84|8,1.843402.110,משכורת כוללת,,,,851000,
08,8434|843|84|8,1.843408.124,החזר הוצאות,,,,98000,
01,8434|843|84|8,1.843401.126,הבראה,,,,51000,
02,8434|843|84|8,1.843402.127,השתתפות באחזקת רכב 0 9,,,,90000,
06,8434|843|84|8,1.843406.130,תשלומים מיוחדים,,,,98000,
08,8434|843|84|8,1.843408.181,מיסים וביטוח לאומי,,,,150000,
09,8434|843|84|8,1.843409.182,קופות גמל והשתלמות,,,,195000,
08,8434|843|84|8,1.843408.310,שעות נוספות רשומות,,,,9000,
08,8434|843|84|8,1.843408.781,השתתפות במפתנים ממשלתיים ואחרים,,,,102000,
09,8434|843|84|8,1.843409.782,ב ס מוזות,,,,293000,
05,8434|843|84|8,1.843405.851,הפעלת מפתן אלון0חב' מוסדות חינוך,,,,438000,
06,8434|843|84|8,1.843406.852,תכנית למניעת אלימות,,,,32000,
07,8434|843|84|8,1.843407.853,פעולות משלימות למפתן,,,,84000,
08,8434|843|84|8,1.843408.854,מיתר0פעילות במפתן אלון,,,,350000,
05,8435|843|84|8,1.843505.781,טיפול בילד בקהילה 0 דרום,,,,523000,
06,8435|843|84|8,1.843506.782,טיפול בילד בקהילה 0 מרכז צפון,,,,213000,
07,8435|843|84|8,1.843507.783,טיפול בילד בקהילה 0 מזרח,,,,303000,
08,8435|843|84|8,1.843508.784,בדיקות פסיכ' לילדים ומסוגלות הור,,,,40000,
02,8435|843|84|8,1.843502.851,תכנית ביתית לקהילה האתיופית,,,,243000,
06,8436|843|84|8,1.843606.411,שכר דירה,,,,78000,
05,8436|843|84|8,1.843605.670,סעיף שאינו חוזר,,,,0,
02,8436|843|84|8,1.843602.781,מקלטים לנערות,,,,16000,
04,8436|843|84|8,1.843604.783,טיפול בפגיעות מיניות,,,,60000,
05,8436|843|84|8,1.843605.784,טיפול בנערות במצוקה 0 דרום,,,,16000,
06,8436|843|84|8,1.843606.785,טיפול בנערות במצוקה 0 מרכז צפון,,,,13000,
07,8436|843|84|8,1.843607.786,טיפול בנערות במצוקה 0 מזרח,,,,20000,
08,8436|843|84|8,1.843608.787,ריכוז ת. לאומית לילדים בסיכון,,,,64000,
09,8436|843|84|8,1.843609.788,בית חם נגבה,,,,132000,
01,8436|843|84|8,1.843601.789,פרו'  בית חם לנערות ערביות ביפו,,,,175000,
08,8436|843|84|8,1.843608.851,תכנית לאומית לילדים ונוער בסיכון,,,,1182000,
09,8436|843|84|8,1.843609.852,בית חם עג'מי ביפו,,,,215000,
02,8436|843|84|8,1.843602.854,תכנית מעטפת לנוער בסיכון,,,,212000,
04,8436|843|84|8,1.843604.856,תכנית יש מצב,,,,397000,
05,8436|843|84|8,1.843605.857,תכנית לאומית לילדי מהגרי עבודה,,,,333000,
07,8436|843|84|8,1.843607.859,תוכנית אפיקים לצעירים וצעירות,,,,238000,
05,8436|843|84|8,1.843605.881,החצר הנשית,,,,40000,
06,8436|843|84|8,1.843606.882,תוכנית לאיתור בני נוער בסיכון,,,,0,
07,8436|843|84|8,1.843607.883,בית חם לנערות קרית שלום,,,,132000,
08,8436|843|84|8,1.843608.884,תוכנית ידידים0סלע,,,,40000,
09,8436|843|84|8,1.843609.885,תכנית טיפול בנוער להט ב,,,,0,
01,8436|843|84|8,1.843601.886,דירת מעבר לטרנסג'נדרים,,,,0,
02,8437|843|84|8,1.843702.110,משכורת כוללת,,,,0,
08,8437|843|84|8,1.843708.124,החזר הוצאות,,,,0,
01,8437|843|84|8,1.843701.126,הבראה,,,,0,
02,8437|843|84|8,1.843702.127,השתתפות באחזקת רכב02,,,,0,
06,8437|843|84|8,1.843706.130,תשלומים מיוחדים,,,,0,
08,8437|843|84|8,1.843708.181,מיסים וביטוח לאומי,,,,0,
09,8437|843|84|8,1.843709.182,קופות גמל והשתלמות,,,,0,
05,8437|843|84|8,1.843705.851,הפעלת המרכז ע י הח' למוס' חינוך,,,,968000,
12,8442|844|84|8,1.844212.110,משכורת כוללת,,,,384000,
18,8442|844|84|8,1.844218.124,החזר הוצאות,,,,20000,
11,8442|844|84|8,1.844211.126,הבראה,,,,20000,
12,8442|844|84|8,1.844212.127,השתתפות באחזקת רכב 0 4,,,,67000,
16,8442|844|84|8,1.844216.130,תשלומים מיוחדים,,,,134000,
18,8442|844|84|8,1.844218.181,מיסים וביטוח לאומי,,,,83000,
19,8442|844|84|8,1.844219.182,קופות גמל והשתלמות,,,,58000,
18,8442|844|84|8,1.844218.310,שעות נוספות רשומות,,,,40000,
16,8442|844|84|8,1.844216.463,טלפונים,,,,20000,
17,8442|844|84|8,1.844217.691,מערכות מידע ומחשוב,,,,170000,
18,8442|844|84|8,1.844218.781,טיפול בזקן 0 כלל עירוני,,,,130000,
03,8443|844|84|8,1.844303.751,הוצאות בגין מימוש נכסי קשישים,,,,200000,
09,8443|844|84|8,1.844309.781,השמת קשישים בבתי אבות+ג ש,,,,20438000,
01,8443|844|84|8,1.844301.782,נופשונים לקשישים,,,,70000,
02,8443|844|84|8,1.844302.783,השמת קשישי ריינפלץ בגבעת השלושה,,,,0,
03,8443|844|84|8,1.844303.784,השתת בגרעון גבעת השלושה,,,,1120000,
07,8443|844|84|8,1.844307.788,סידורי חירום לקשישים,,,,20000,
08,8443|844|84|8,1.844308.789,השמת קשישים במימון עצמי מלא,,,,757000,
12,8444|844|84|8,1.844412.781,אגף דרום,,,,962000,
13,8444|844|84|8,1.844413.782,אגף מרכז צפון,,,,1617000,
14,8444|844|84|8,1.844414.783,אגף מזרח,,,,871000,
15,8444|844|84|8,1.844415.784,פנינת המזרח,,,,15000,
21,8444|844|84|8,1.844421.670,סעיף שאינו חוזר,,,,13000,
21,8444|844|84|8,1.844421.751,אספקת ארוחות קפואות ומצוננות,,,,597000,
27,8444|844|84|8,1.844427.781,סבסוד שכונות תומכות,,,,626000,
28,8444|844|84|8,1.844428.782,הפעלת שכונות תומכות,,,,130000,
21,8444|844|84|8,1.844421.784,חסידי אומות העולם,,,,70000,
22,8444|844|84|8,1.844422.785,סדר פסח,,,,30000,
24,8444|844|84|8,1.844424.787,תוכנית חי ל0חיים לשנים,,,,30000,
25,8444|844|84|8,1.844425.788,פרויקט בית חם,,,,94000,
24,8444|844|84|8,1.844424.851,הפעלת מט זיות במסגרות דיור מוגן,,,,190000,
25,8444|844|84|8,1.844425.852,תוכנית גישור לקשישים,,,,108000,
26,8444|844|84|8,1.844426.853,פרוייקט ניצולי שואה0חב' מוס',,,,320000,
21,8444|844|84|8,1.844421.881,תעסוקה לגיל השלישי0 עמותת 50+0,,,,80000,
36,8444|844|84|8,1.844436.881,נדחי חב ס קשת רעות ובית שרה,,,,580000,
12,8445|844|84|8,1.844512.110,משכורת כוללת )עובדים להעברה00.5(,,,,338000,
18,8445|844|84|8,1.844518.124,החזר הוצאות,,,,26000,
11,8445|844|84|8,1.844511.126,הבראה,,,,26000,
12,8445|844|84|8,1.844512.127,השתתפות באחזקת רכב 0 8,,,,71000,
16,8445|844|84|8,1.844516.130,תשלומים מיוחדים,,,,138000,
18,8445|844|84|8,1.844518.181,מיסים וביטוח לאומי,,,,76000,
19,8445|844|84|8,1.844519.182,קופות גמל והשתלמות,,,,51000,
18,8445|844|84|8,1.844518.310,שעות נוספות רשומות,,,,7000,
13,8445|844|84|8,1.844513.411,שכר דירה,,,,125000,
15,8445|844|84|8,1.844515.851,מרכז רב שרותים נוה שרת,,,,366000,
16,8445|844|84|8,1.844516.852,מועדון טולוז,,,,86000,
17,8445|844|84|8,1.844517.853,מועדון פלורנטין,,,,218000,
19,8445|844|84|8,1.844519.855,מרכז רב שרותים היימס)שפירא(,,,,345000,
12,8445|844|84|8,1.844512.857,מרכז רב שרותים צוקר )רש י(,,,,323000,
13,8445|844|84|8,1.844513.858,מרכז רב שרותים קוסאר,,,,232000,
14,8445|844|84|8,1.844514.859,מועדון בית עמיעז,,,,115000,
19,8445|844|84|8,1.844519.871,סעיף שאינו חוזר,,,,0,
27,8445|844|84|8,1.844527.110,משכורת כוללת,,,,0,
24,8445|844|84|8,1.844524.124,החזר הוצאות,,,,0,
26,8445|844|84|8,1.844526.126,הבראה,,,,0,
27,8445|844|84|8,1.844527.127,השתתפות באחזקת רכב03,,,,0,
22,8445|844|84|8,1.844522.130,תשלומים מיוחדים,,,,0,
24,8445|844|84|8,1.844524.181,מיסים וביטוח לאומי,,,,0,
25,8445|844|84|8,1.844525.182,קופות גמל והשתלמות,,,,0,
21,8445|844|84|8,1.844521.851,מרכז רב שרותים נוה תמר,,,,620000,
22,8445|844|84|8,1.844522.852,מרכז רב שרותים התקוה,,,,580000,
24,8445|844|84|8,1.844524.854,מועדון קשישים מתנס נוה גולן,,,,322000,
25,8445|844|84|8,1.844525.855,מועדון לקהילת קשישים,,,,0,
28,8445|844|84|8,1.844528.858,נדחי חב ס,,,,1804000,
24,8445|844|84|8,1.844524.870,סעיף שאינו חוזר,,,,471000,
26,8445|844|84|8,1.844526.999,השתת' פע' לקשיש במתנ ס צבי שפירא,,,,14000,
28,8445|844|84|8,1.844528.999,השתת' פע' לקשיש במתנ ס בבלי,,,,10000,
48,8445|844|84|8,1.844548.110,משכורת כוללת,,,,99000,
45,8445|844|84|8,1.844545.124,החזר הוצאות,,,,5000,
47,8445|844|84|8,1.844547.126,הבראה,,,,6000,
48,8445|844|84|8,1.844548.127,השתתפות באחזקת רכב 0 1,,,,26000,
43,8445|844|84|8,1.844543.130,תשלומים מיוחדים,,,,60000,
45,8445|844|84|8,1.844545.181,מיסים וביטוח לאומי,,,,25000,
46,8445|844|84|8,1.844546.182,קופות גמל והשתלמות,,,,16000,
45,8445|844|84|8,1.844545.310,שעות נוספות רשומות,,,,4000,
45,8445|844|84|8,1.844545.781,מרכז רב שרותים גונדה )יגור(,,,,182000,
43,8445|844|84|8,1.844543.788,מרכז יום משולב0 אביבים,,,,292000,
66,8445|844|84|8,1.844566.781,מרכז רב שירותים 0ע ש לוטי רייך,,,,700000,
67,8445|844|84|8,1.844567.782,מרכז שרותים פורטר,,,,338000,
68,8445|844|84|8,1.844568.783,מועדון הכרם,,,,152000,
61,8445|844|84|8,1.844561.785,מועדון מיטשל)מנדלשטאם(0חב' רעות,,,,787000,
69,8445|844|84|8,1.844569.881,הפעלת מרכז מוצא0עמותת מטב,,,,0,
07,8451|845|84|8,1.845107.110,משכורת כוללת,,,,1185000,
04,8451|845|84|8,1.845104.124,החזר הוצאות,,,,88000,
06,8451|845|84|8,1.845106.126,הבראה,,,,68000,
07,8451|845|84|8,1.845107.127,השתתפות באחזקת רכב 0 14,,,,232000,
02,8451|845|84|8,1.845102.130,תשלומים מיוחדים,,,,452000,
04,8451|845|84|8,1.845104.181,מיסים וביטוח לאומי,,,,262000,
05,8451|845|84|8,1.845105.182,קופות גמל והשתלמות,,,,247000,
05,8451|845|84|8,1.845105.230,משימה חולפת 0 0.5,,,,26000,
04,8451|845|84|8,1.845104.310,שעות נוספות רשומות,,,,38000,
01,8451|845|84|8,1.845101.340,שעות נוספות מיוחדות,,,,2000,
02,8451|845|84|8,1.845102.463,טלפונים,,,,15000,
03,8451|845|84|8,1.845103.691,מערכות מידע ומחשוב,,,,170000,
04,8451|845|84|8,1.845104.781,השת' לצ'ימס בעלות אחזקת היחידה,,,,77000,
05,8451|845|84|8,1.845105.782,קידום הנגשה רכה למוגבלים,,,,60000,
01,8452|845|84|8,1.845201.781,השמת מפגרים במוסדות ממשלתיים,,,,23300000,
02,8452|845|84|8,1.845202.782,השמת מפגרים במוסדות אחרים,,,,69171000,
04,8452|845|84|8,1.845204.784,משפחות אומנה למפגר,,,,270000,
08,8453|845|84|8,1.845308.782,מעונות יום טיפולי0נדחי חוק,,,,6306000,
09,8453|845|84|8,1.845309.783,מעונות יום אימוניות,,,,143000,
02,8453|845|84|8,1.845302.785,הסעות למסגרות יומיות0זכאי חוק,,,,1350000,
03,8453|845|84|8,1.845303.786,מעונות יום שיקומיים למפגר0ז.חוק,,,,52000,
04,8453|845|84|8,1.845304.787,נופשונים,,,,188000,
05,8453|845|84|8,1.845305.788,מועדון חברתי,,,,257000,
06,8453|845|84|8,1.845306.861,ליווי הסעות למעונות יום שיקומיים,,,,868000,
08,8454|845|84|8,1.845408.411,שכר דירה ודמי חכירה,,,,30000,
04,8454|845|84|8,1.845404.781,שרותים תומכים למפגר,,,,1200000,
06,8454|845|84|8,1.845406.783,מעשי ם,,,,2558000,
07,8454|845|84|8,1.845407.784,צרכים מיוחדים פגור,,,,28000,
02,8454|845|84|8,1.845402.788,פרוייקט סביבה תומכת למפגר,,,,605000,
04,8454|845|84|8,1.845404.870,סעיף שאינו חוזר,,,,32000,
01,8455|845|84|8,1.845501.781,השמת אוטיסטים במוסדות,,,,7016000,
03,8455|845|84|8,1.845503.783,מעונות יום שיקומיים לאוטיסטים0ז.,,,,883000,
04,8455|845|84|8,1.845504.784,מרכז תעסוקה לאוטיסטים,,,,557000,
05,8455|845|84|8,1.845505.785,סמך מקצועי לאוטיסטים,,,,500000,
06,8455|845|84|8,1.845506.786,נופשונים וקיטנות לאוטיסטים,,,,63000,
07,8455|845|84|8,1.845507.787,הסעות לאוטיסטים לתעסוקה,,,,115000,
09,8455|845|84|8,1.845509.789,מועדונים לאוטיסטים,,,,76000,
02,8461|846|84|8,1.846102.781,השמת ילדים עוורים במוסדות,,,,543000,
23,8462|846|84|8,1.846223.110,משכורת כוללת,,,,375000,
29,8462|846|84|8,1.846229.124,החזר הוצאות,,,,33000,
22,8462|846|84|8,1.846222.126,הבראה,,,,28000,
23,8462|846|84|8,1.846223.127,השתתפות באחזקת רכב 0 3,,,,57000,
27,8462|846|84|8,1.846227.130,תשלומים מיוחדים,,,,84000,
26,8462|846|84|8,1.846226.170,סעיף שאינו חוזר,,,,0,
29,8462|846|84|8,1.846229.181,מיסים וביטוח לאומי,,,,73000,
21,8462|846|84|8,1.846221.182,קופות גמל והשתלמות,,,,86000,
29,8462|846|84|8,1.846229.310,שעות נוספות רשומות,,,,4000,
24,8462|846|84|8,1.846224.411,שכר דירה,,,,9000,
28,8462|846|84|8,1.846228.431,מים,,,,6000,
22,8462|846|84|8,1.846222.434,תקוני מבנים  מתקנים ואינונטר,,,,25000,
23,8462|846|84|8,1.846223.435,חשמל ואנרגיה,,,,29000,
25,8462|846|84|8,1.846225.461,צרכי משרד,,,,6000,
27,8462|846|84|8,1.846227.463,טלפונים,,,,70000,
25,8462|846|84|8,1.846225.720,חומרים,,,,11000,
23,8462|846|84|8,1.846223.751,נקיון קבלני,,,,100000,
26,8462|846|84|8,1.846226.851,הפעלת מרש ל0חב' מוסדות חינוך,,,,248000,
26,8462|846|84|8,1.846226.932,ציוד וריהוט משרדי,,,,20000,
05,8463|846|84|8,1.846305.781,מפעלי שיקום לעיוור,,,,135000,
08,8463|846|84|8,1.846308.784,שיקום העיוור בקהילה,,,,56000,
09,8463|846|84|8,1.846309.785,מפעלי תעסוקה לעיוור,,,,650000,
01,8463|846|84|8,1.846301.786,הדרכת העוור ובני ביתו,,,,330000,
02,8463|846|84|8,1.846302.787,הפעלת מועדונים לעיוור0האג' למען,,,,156000,
02,8464|846|84|8,1.846402.781,השמת נכים במס' חוץ ביתיות,,,,21204000,
08,8465|846|84|8,1.846508.781,מסגרות יום לילד המוגבל0נדחי חוק,,,,486000,
09,8465|846|84|8,1.846509.782,מעונות יום שיקומיים לנכים0זכאי ח,,,,3187000,
01,8465|846|84|8,1.846501.783,מרכז יום לנכים קשים,,,,1147000,
05,8466|846|84|8,1.846605.781,הסעות נכים,,,,130000,
08,8466|846|84|8,1.846608.784,מרכזי אבחון ושיקום,,,,238000,
02,8466|846|84|8,1.846602.787,תעסוקה מוגנת למוגבל,,,,1242000,
03,8466|846|84|8,1.846603.788,תעסוקה נתמכת לנכים,,,,133000,
04,8466|846|84|8,1.846604.789,תכנית מעבר,,,,28000,
09,8466|846|84|8,1.846609.841,השתתפות לחב' מת ש,,,,164000,
02,8467|846|84|8,1.846702.781,נכים קשים בקהילה,,,,165000,
03,8467|846|84|8,1.846703.782,שיקום נכים בקהילה,,,,50000,
06,8467|846|84|8,1.846706.785,תוכניות לילד החריג,,,,350000,
07,8467|846|84|8,1.846707.786,נופשון הבראה למוגבלים,,,,83000,
08,8467|846|84|8,1.846708.787,שיקום נכים ביתי,,,,207000,
09,8467|846|84|8,1.846709.788,קהילה תומכת,,,,375000,
08,8467|846|84|8,1.846708.851,מועדון חברתי לנכים 0 חב' מוס ח,,,,62000,
09,8467|846|84|8,1.846709.852,תוכנית עמית למשפחה,,,,24000,
05,8467|846|84|8,1.846705.881,מועדון חברתי לנכים0נאמן רעות,,,,51000,
06,8468|846|84|8,1.846806.788,מועדון לחירש ולעיוור,,,,105000,
02,8468|846|84|8,1.846802.881,השתתפות לאגודת חרשים0אח א,,,,55000,
03,8481|848|84|8,1.848103.110,משכורת כוללת,,,,211000,
09,8481|848|84|8,1.848109.124,החזר הוצאות,,,,16000,
02,8481|848|84|8,1.848102.126,הבראה,,,,14000,
03,8481|848|84|8,1.848103.127,השתתפות באחזקת רכב 0 2,,,,59000,
07,8481|848|84|8,1.848107.130,תשלומים מיוחדים,,,,80000,
09,8481|848|84|8,1.848109.181,מיסים וביטוח לאומי,,,,50000,
01,8481|848|84|8,1.848101.182,קופות גמל והשתלמות,,,,41000,
09,8481|848|84|8,1.848109.310,שעות נוספות רשומות,,,,15000,
06,8481|848|84|8,1.848106.340,שעות נוספות מיוחדות,,,,1000,
07,8481|848|84|8,1.848107.463,טלפונים,,,,30000,
09,8481|848|84|8,1.848109.521,הדרכה וכנסים,,,,4000,
03,8481|848|84|8,1.848103.670,סעיף שאינו חוזר,,,,0,
03,8481|848|84|8,1.848103.751,כנס מתנדבים,,,,30000,
09,8481|848|84|8,1.848109.781,פעילות התנדבות בקהילה0כלל עירוני,,,,27000,
01,8481|848|84|8,1.848101.782,פעילות התנדבות בקהילה 0 דרום,,,,16000,
02,8481|848|84|8,1.848102.783,פעילות התנדבות בקהילה 0 מרכז צ,,,,16000,
03,8481|848|84|8,1.848103.784,פעילות התנדבות בקהילה 0 מזרח,,,,16000,
05,8481|848|84|8,1.848105.786,בנות שרות לאומי,,,,252000,
06,8481|848|84|8,1.848106.787,לשכות שרות לאזרח,,,,32000,
07,8481|848|84|8,1.848107.788,נסיעות למתנדבים,,,,40000,
08,8481|848|84|8,1.848108.789,קרן בלה ואברהם לבנטל,,,,0,
03,8481|848|84|8,1.848103.881,השתת' למועצת ארגוני מתנדבים,,,,10000,
09,8482|848|84|8,1.848209.110,משכורת כוללת,,,,458000,
06,8482|848|84|8,1.848206.124,החזר הוצאות,,,,25000,
08,8482|848|84|8,1.848208.126,הבראה,,,,23000,
09,8482|848|84|8,1.848209.127,השתתפות באחזקת רכב 0 9,,,,112000,
04,8482|848|84|8,1.848204.130,תשלומים מיוחדים,,,,82000,
06,8482|848|84|8,1.848206.181,מיסים וביטוח לאומי,,,,93000,
07,8482|848|84|8,1.848207.182,קופות גמל והשתלמות,,,,84000,
06,8482|848|84|8,1.848206.310,שעות נוספות רשומות,,,,40000,
01,8482|848|84|8,1.848201.411,שכר דירה ודמי חכירה,,,,18000,
05,8482|848|84|8,1.848205.691,מערכות מידע ומחשוב,,,,170000,
06,8482|848|84|8,1.848206.781,פעילות קהילתית 0כלל עירוני,,,,60000,
05,8482|848|84|8,1.848205.853,פעילות קהילתית 0 דרום,,,,40000,
06,8482|848|84|8,1.848206.854,פעילות קהילתית 0 מרכז צפון,,,,20000,
07,8482|848|84|8,1.848207.855,פעילות קהילתית 0 מזרח,,,,46000,
06,8482|848|84|8,1.848206.870,סעיף שאינו חוזר,,,,500000,
09,8482|848|84|8,1.848209.881,מרכז מידע וסיוע ע י עמותת פרדס,,,,100000,
06,8483|848|84|8,1.848306.110,משכורת כוללת,,,,1876000,
03,8483|848|84|8,1.848303.124,החזר הוצאות,,,,184000,
05,8483|848|84|8,1.848305.126,הבראה,,,,125000,
06,8483|848|84|8,1.848306.127,השתתפות באחזקת רכב 0 27,,,,360000,
01,8483|848|84|8,1.848301.130,תשלומים מיוחדים,,,,725000,
09,8483|848|84|8,1.848309.170,סעיף שאינו חוזר,,,,0,
03,8483|848|84|8,1.848303.181,מיסים וביטוח לאומי,,,,429000,
04,8483|848|84|8,1.848304.182,קופות גמל והשתלמות,,,,547000,
03,8483|848|84|8,1.848303.310,שעות נוספות רשומות,,,,124000,
09,8483|848|84|8,1.848309.340,שעות נוספות מיוחדות,,,,25000,
07,8483|848|84|8,1.848307.411,שכר דירה,,,,61000,
02,8483|848|84|8,1.848302.691,מערכות מידע ומחשוב,,,,330000,
03,8483|848|84|8,1.848303.781,בדיקות שתן,,,,150000,
05,8483|848|84|8,1.848305.783,מרכז יום לנוער בסמים,,,,300000,
06,8483|848|84|8,1.848306.784,פרויקט אוניברסיטה לעם,,,,16000,
08,8483|848|84|8,1.848308.786,טיפול באלכוהוליסטים,,,,1005000,
01,8483|848|84|8,1.848301.788,פעילויות לנגמלים,,,,29000,
02,8483|848|84|8,1.848302.789,טיפול במכורי סמים בתמח ת,,,,100000,
09,8483|848|84|8,1.848309.851,הפעלת מ.יום לנגמלים ע י מוס ח,,,,387000,
01,8483|848|84|8,1.848301.852,פעולות לשיקום האסיר,,,,200000,
06,8483|848|84|8,1.848306.881,השתת' לעמותה לשיקום האסיר,,,,50000,
07,8483|848|84|8,1.848307.882,השתת' לעמותת אל סם סניף ת א,,,,30000,
15,8484|848|84|8,1.848415.124,החזר הוצאות,,,,7000,
17,8484|848|84|8,1.848417.126,הבראה,,,,4000,
18,8484|848|84|8,1.848418.127,השתתפות באחזקת רכב01,,,,13000,
13,8484|848|84|8,1.848413.130,תשלומים מיוחדים,,,,3000,
15,8484|848|84|8,1.848415.181,מיסים וביטוח לאומי,,,,12000,
16,8484|848|84|8,1.848416.182,קופות גמל והשתלמות,,,,17000,
16,8484|848|84|8,1.848416.230,משימה חולפת01,,,,65000,
18,8484|848|84|8,1.848418.881,השתת' לאגודה לבריאות הציבור0סובו,,,,120000,
25,8484|848|84|8,1.848425.411,שכר דירה,,,,88000,
24,8484|848|84|8,1.848424.881,הפעלת מועדון למכורי סמים,,,,277000,
16,8481|848|84|8,1.848116.670,סעיף שאינו חוזר,,,,0,
37,8481|848|84|8,1.848137.670,סעיף שאינו חוזר,,,,0,
91,8481|848|84|8,1.848191.110,משכורת כוללת,,,,261000,
97,8481|848|84|8,1.848197.124,החזר הוצאות,,,,35000,
99,8481|848|84|8,1.848199.126,הבראה,,,,20000,
91,8481|848|84|8,1.848191.127,השתתפות באחזקת רכב 0 4,,,,51000,
95,8481|848|84|8,1.848195.130,תשלומים מיוחדים,,,,67000,
97,8481|848|84|8,1.848197.181,מיסים וביטוח לאומי,,,,64000,
98,8481|848|84|8,1.848198.182,קופות גמל והשתלמות,,,,90000,
98,8481|848|84|8,1.848198.230,משימות חולפות01,,,,56000,
97,8481|848|84|8,1.848197.310,שעות נוספות רשומות,,,,16000,
04,8511|851|85|8,1.851104.831,הקצבה שוטפת למועצה הדתית,,,,17700000,
04,8611|861|86|8,1.861104.110,משכורת כוללת,,,,380000,
01,8611|861|86|8,1.861101.124,החזר הוצאות,,,,33000,
03,8611|861|86|8,1.861103.126,הבראה,,,,20000,
04,8611|861|86|8,1.861104.127,השתתפות באחזקת רכב 0 3,,,,58000,
08,8611|861|86|8,1.861108.130,תשלומים מיוחדים,,,,81000,
07,8611|861|86|8,1.861107.170,סעיף שאינו חוזר,,,,0,
