PARENT,PARENT SCOPE,CODE,NAME,NAME_EN,NAME_RU,NAME_AR,BUDGET,ACTUAL
03,8312|831|83|8,1.831203.434,תיקוני מבנים  מתקנים ואינונטר,,,,,56546
04,8312|831|83|8,1.831204.435,חשמל ואנרגיה,,,,,174420
05,8312|831|83|8,1.831205.436,חומרי ניקוי,,,,,4036
04,8312|831|83|8,1.831204.670,סעיף שאינו חוזר,,,,,4661
05,8312|831|83|8,1.831205.752,נקיון קבלני,,,,,98000
08,8321|832|83|8,1.832108.170,סעיף שאינו חוזר,,,,,
05,8321|832|83|8,1.832105.751,שרות אורטופטיקה,,,,,32000
05,8321|832|83|8,1.832105.840,קניית שרות רופאים מאיכילוב,,,,,837000
05,8321|832|83|8,1.832105.881,השת' לאגודה לבריאות הציבור,,,,,
17,8322|832|83|8,1.832217.110,משכורת כוללת,,,,,81613
14,8322|832|83|8,1.832214.124,החזר הוצאות,,,,,3061
16,8322|832|83|8,1.832216.126,הבראה,,,,,3259
17,8322|832|83|8,1.832217.127,השתתפות באחזקת רכב 0 7,,,,,15360
12,8322|832|83|8,1.832212.130,תשלומים מיוחדים,,,,,31666
14,8322|832|83|8,1.832214.181,מיסים וביטוח לאומי,,,,,17478
15,8322|832|83|8,1.832215.182,קופות גמל והשתלמות,,,,,9896
15,8322|832|83|8,1.832215.230,משימה חולפת00.3,,,,,86821
14,8322|832|83|8,1.832214.310,שעות נוספות רשומות,,,,,2401
16,8322|832|83|8,1.832216.434,תיקוני מבנים מתקנים ואינונטר,,,,,76371
17,8322|832|83|8,1.832217.435,חשמל ואנרגיה,,,,,54335
18,8322|832|83|8,1.832218.436,חומרי ניקוי,,,,,2410
19,8322|832|83|8,1.832219.461,צרכי משרד,,,,,15146
12,8322|832|83|8,1.832212.463,טלפונים,,,,,44337
13,8322|832|83|8,1.832213.464,דאר,,,,,4223
14,8322|832|83|8,1.832214.610,כיבודים,,,,,1905
11,8322|832|83|8,1.832211.721,חמרי רפואה וחבישה,,,,,14997
17,8322|832|83|8,1.832217.751,הפעלה בתחנות,,,,,0
18,8322|832|83|8,1.832218.752,נקיון קבלני,,,,,93000
11,8322|832|83|8,1.832211.932,ציוד ורהוט משרדי,,,,,14257
13,8322|832|83|8,1.832213.934,ציוד תפעולי,,,,,0
23,8322|832|83|8,1.832223.110,משכורת כוללת,,,,,2317297
29,8322|832|83|8,1.832229.124,החזר הוצאות,,,,,185602
22,8322|832|83|8,1.832222.126,הבראה,,,,,142282
23,8322|832|83|8,1.832223.127,השתתפות באחזקת רכב 0 34,,,,,395665
27,8322|832|83|8,1.832227.130,תשלומים מיוחדים,,,,,378854
29,8322|832|83|8,1.832229.181,מיסים וביטוח לאומי,,,,,467252
21,8322|832|83|8,1.832221.182,קופות גמל והשתלמות,,,,,432032
21,8322|832|83|8,1.832221.230,משימה חולפת06.9,,,,,562538
29,8322|832|83|8,1.832229.310,שעות נוספות רשומות,,,,,10036
22,8322|832|83|8,1.832222.434,תיקוני מבנים מתקנים ואינונטר,,,,,86531
23,8322|832|83|8,1.832223.435,חשמל ואנרגיה,,,,,31912
24,8322|832|83|8,1.832224.436,חומרי ניקוי,,,,,5843
25,8322|832|83|8,1.832225.461,צרכי משרד,,,,,38690
27,8322|832|83|8,1.832227.463,טלפונים,,,,,37277
28,8322|832|83|8,1.832228.464,דאר,,,,,6051
29,8322|832|83|8,1.832229.610,כיבודים,,,,,955
26,8322|832|83|8,1.832226.721,חמרי רפואה וחבישה,,,,,18826
23,8322|832|83|8,1.832223.751,הפעלה בתחנות,,,,,9593
24,8322|832|83|8,1.832224.752,נקיון קבלני,,,,,195000
26,8322|832|83|8,1.832226.932,ציוד ורהוט משרדי,,,,,43934
28,8322|832|83|8,1.832228.934,ציוד תפעולי,,,,,0
38,8322|832|83|8,1.832238.110,משכורת כוללת,,,,,1142554
35,8322|832|83|8,1.832235.124,החזר הוצאות,,,,,67889
37,8322|832|83|8,1.832237.126,הבראה,,,,,57042
38,8322|832|83|8,1.832238.127,השתתפות באחזקת רכב 0 8,,,,,142423
33,8322|832|83|8,1.832233.130,תשלומים מיוחדים,,,,,202326
35,8322|832|83|8,1.832235.181,מיסים וביטוח לאומי,,,,,198463
36,8322|832|83|8,1.832236.182,קופות גמל והשתלמות,,,,,168546
35,8322|832|83|8,1.832235.310,שעות נוספות רשומות,,,,,106
37,8322|832|83|8,1.832237.434,תיקוני מבנים מתקנים ואינונטר,,,,,66952
38,8322|832|83|8,1.832238.435,חשמל ואנרגיה,,,,,46171
39,8322|832|83|8,1.832239.436,חומרי ניקוי,,,,,1461
31,8322|832|83|8,1.832231.461,צרכי משרד,,,,,11781
33,8322|832|83|8,1.832233.463,טלפונים,,,,,10439
34,8322|832|83|8,1.832234.464,דאר,,,,,702
35,8322|832|83|8,1.832235.610,כיבודים,,,,,1852
32,8322|832|83|8,1.832232.721,חמרי רפואה וחבישה,,,,,14227
38,8322|832|83|8,1.832238.751,הפעלה בתחנות,,,,,0
39,8322|832|83|8,1.832239.752,נקיון קבלני,,,,,108000
32,8322|832|83|8,1.832232.932,ציוד ורהוט משרדי,,,,,19456
34,8322|832|83|8,1.832234.934,ציוד תפעולי,,,,,671
44,8322|832|83|8,1.832244.110,משכורת כוללת,,,,,402925
41,8322|832|83|8,1.832241.124,החזר הוצאות,,,,,20567
43,8322|832|83|8,1.832243.126,הבראה,,,,,15800
44,8322|832|83|8,1.832244.127,השתתפות באחזקת רכב 0 3,,,,,93924
48,8322|832|83|8,1.832248.130,תשלומים מיוחדים,,,,,93850
41,8322|832|83|8,1.832241.181,מיסים וביטוח לאומי,,,,,79855
42,8322|832|83|8,1.832242.182,קופות גמל והשתלמות,,,,,50814
41,8322|832|83|8,1.832241.310,שעות נוספות רשומות,,,,,9790
49,8322|832|83|8,1.832249.431,מים,,,,,51333
46,8322|832|83|8,1.832246.720,חומרים וציוד בתחנות,,,,,18637
44,8322|832|83|8,1.832244.751,הפעלה בתחנות,,,,,8295
08,8351|835|83|8,1.835108.110,משכורת כוללת,,,,,392500
05,8351|835|83|8,1.835105.124,החזר הוצאות,,,,,28596
07,8351|835|83|8,1.835107.126,הבראה,,,,,18691
08,8351|835|83|8,1.835108.127,השתתפות באחזקת רכב 0 5,,,,,61655
03,8351|835|83|8,1.835103.130,תשלומים מיוחדים,,,,,200633
05,8351|835|83|8,1.835105.181,מיסים וביטוח לאומי,,,,,84818
06,8351|835|83|8,1.835106.182,קופות גמל והשתלמות,,,,,53935
08,8351|835|83|8,1.835108.670,סעיף שאינו חוזר,,,,,271113
05,8351|835|83|8,1.835105.781,הפעלת בריאות השן,,,,,2268000
03,8361|836|83|8,1.836103.781,ירידי בריאות,,,,,8401
04,8361|836|83|8,1.836104.782,קידום בריאות וחינוך בקהילה,,,,,76643
05,8361|836|83|8,1.836105.783,מרכז מידע,,,,,4468
06,8363|836|83|8,1.836306.781,הפעלת מרפאת המתבגרים,,,,,220000
37,8371|837|83|8,1.837137.781,התקוה ודרום מזרח0הפעלה,,,,,10492
43,8371|837|83|8,1.837143.781,יפו ודרום העיר0הפעלה,,,,,8533
02,8381|838|83|8,1.838102.881,השתתפות למד א להפעלת 2 נט נים,,,,,946024
06,8411|841|84|8,1.841106.110,משכורת כוללת,,,,,2538624
03,8411|841|84|8,1.841103.124,החזר הוצאות,,,,,166071
05,8411|841|84|8,1.841105.126,הבראה,,,,,130387
06,8411|841|84|8,1.841106.127,השתתפות באחזקת רכב 0 26,,,,,516102
01,8411|841|84|8,1.841101.130,תשלומים מיוחדים,,,,,500875
09,8411|841|84|8,1.841109.170,סעיף שאינו חוזר,,,,,504134
03,8411|841|84|8,1.841103.181,מיסים וביטוח לאומי,,,,,369333
04,8411|841|84|8,1.841104.182,קופות גמל והשתלמות,,,,,48949
03,8411|841|84|8,1.841103.310,שעות  נוספות  רשומות,,,,,114025
09,8411|841|84|8,1.841109.340,שעות נוספות מיוחדות,,,,,25860
07,8411|841|84|8,1.841107.411,שכר דירה,,,,,1975964
08,8411|841|84|8,1.841108.412,מיסים ואגרות,,,,,22228
02,8411|841|84|8,1.841102.431,מים,,,,,229233
03,8411|841|84|8,1.841103.432,אחזקת החצר וגן,,,,,0
04,8411|841|84|8,1.841104.433,ביטוח,,,,,1579275
05,8411|841|84|8,1.841105.434,תקוני מבנים  מתקנים ואינונטר,,,,,113167
06,8411|841|84|8,1.841106.435,חשמל ואנרגיה,,,,,206802
07,8411|841|84|8,1.841107.436,חומרי נקיון,,,,,3618
08,8411|841|84|8,1.841108.437,שמירה,,,,,1512570
01,8411|841|84|8,1.841101.439,אחזקת בניני העיריה0השתתפות,,,,,
08,8411|841|84|8,1.841108.461,צרכי משרד,,,,,109306
09,8411|841|84|8,1.841109.462,ספרים ועתונים,,,,,9776
01,8411|841|84|8,1.841101.463,טלפונים,,,,,276978
02,8411|841|84|8,1.841102.464,דאר,,,,,10959
09,8411|841|84|8,1.841109.510,נסיעות  ואש ל,,,,,33616
03,8411|841|84|8,1.841103.521,הדרכה וכנסים,,,,,68284
04,8411|841|84|8,1.841104.522,גיבוש יחידתי,,,,,48655
05,8411|841|84|8,1.841105.531,אחזקת רכב,,,,,45814
06,8411|841|84|8,1.841106.532,ביטוח רכב,,,,,10780
07,8411|841|84|8,1.841107.533,שכירת רכב,,,,,151370
08,8411|841|84|8,1.841108.534,דלק ושמן,,,,,87685
07,8411|841|84|8,1.841107.541,אחזקת מכשירי קשר,,,,,189257
03,8411|841|84|8,1.841103.610,כיבודים,,,,,39267
09,8411|841|84|8,1.841109.681,הוצאות מיוחדות,,,,,21027
02,8411|841|84|8,1.841102.691,מערכות מידע ומחשוב,,,,,483723
04,8411|841|84|8,1.841104.693,מחשוב יחידתי,,,,,156641
06,8411|841|84|8,1.841106.710,הובלות וסבלות,,,,,44000
06,8411|841|84|8,1.841106.751,נקיון במתקני האגף השונים,,,,,24521
09,8411|841|84|8,1.841109.754,מחקר ותכנון,,,,,13102
01,8411|841|84|8,1.841101.755,יעוץ אירגוני ותכנון אסטרטגי,,,,,103367
04,8411|841|84|8,1.841104.782,חברות באגודות מקצועיות,,,,,800
07,8411|841|84|8,1.841107.785,תכנית איכות וניהול השירות,,,,,4100
08,8411|841|84|8,1.841108.794,עתודה להתייקרויות לסידורים מוסדי,,,,,0
09,8411|841|84|8,1.841109.795,עתודת המינהל לשירותים חברתיים,,,,,11325
09,8411|841|84|8,1.841109.851,תכנית המיז ם,,,,,51725
09,8411|841|84|8,1.841109.932,ציוד ורהוט משרדי,,,,,10677
02,8411|841|84|8,1.841102.934,ציוד תפעולי,,,,,12000
02,8412|841|84|8,1.841202.434,תקוני מבנים  מתקנים ואינונטר,,,,,175114
03,8412|841|84|8,1.841203.435,חשמל ואנרגיה,,,,,72424
04,8412|841|84|8,1.841204.436,חומרי נקיון,,,,,10602
05,8412|841|84|8,1.841205.461,צרכי משרד,,,,,76621
07,8412|841|84|8,1.841207.463,טלפונים,,,,,193308
08,8412|841|84|8,1.841208.464,דאר,,,,,13041
06,8412|841|84|8,1.841206.510,נסיעות  ואש ל,,,,,43412
09,8412|841|84|8,1.841209.521,הדרכה וכנסים,,,,,27591
09,8412|841|84|8,1.841209.610,כיבודים,,,,,12000
06,8412|841|84|8,1.841206.681,הוצאות מיוחדות,,,,,4818
03,8412|841|84|8,1.841203.751,נקיון במתקני האגף השונים,,,,,237518
04,8412|841|84|8,1.841204.752,עבודה בקבלנות0שמירה,,,,,59999
09,8412|841|84|8,1.841209.781,מיגון לשכות,,,,,2030
01,8412|841|84|8,1.841201.782,בדיקות זכאים,,,,,8628
06,8412|841|84|8,1.841206.932,ציוד ורהוט משרדי,,,,,8357
08,8413|841|84|8,1.841308.434,תקוני מבנים  מתקנים ואינונטר,,,,,204387
09,8413|841|84|8,1.841309.435,חשמל ואנרגיה,,,,,209920
01,8413|841|84|8,1.841301.436,חומרי נקיון,,,,,9964
02,8413|841|84|8,1.841302.461,צרכי משרד,,,,,82637
04,8413|841|84|8,1.841304.463,טלפונים,,,,,227675
05,8413|841|84|8,1.841305.464,דאר,,,,,14992
03,8413|841|84|8,1.841303.510,נסיעות  ואש ל,,,,,34971
06,8413|841|84|8,1.841306.521,הדרכה וכנסים,,,,,18855
06,8413|841|84|8,1.841306.610,כיבודים,,,,,17156
03,8413|841|84|8,1.841303.681,הוצאות מיוחדות,,,,,16946
09,8413|841|84|8,1.841309.751,נקיון במתקני האגף השונים,,,,,257569
06,8413|841|84|8,1.841306.781,מיגון לשכות,,,,,944
07,8413|841|84|8,1.841307.782,בדיקות זכאים,,,,,2243
03,8413|841|84|8,1.841303.932,ציוד ורהוט משרדי,,,,,47133
05,8414|841|84|8,1.841405.434,תקוני מבנים  מתקנים ואינונטר,,,,,158289
06,8414|841|84|8,1.841406.435,חשמל ואנרגיה,,,,,219609
07,8414|841|84|8,1.841407.436,חומרי נקיון,,,,,4576
08,8414|841|84|8,1.841408.461,צרכי משרד,,,,,61559
01,8414|841|84|8,1.841401.463,טלפונים,,,,,308755
02,8414|841|84|8,1.841402.464,דאר,,,,,13417
09,8414|841|84|8,1.841409.510,נסיעות  ואש ל,,,,,29887
03,8414|841|84|8,1.841403.521,הדרכה וכנסים,,,,,34789
03,8414|841|84|8,1.841403.610,כיבודים,,,,,17321
09,8414|841|84|8,1.841409.681,הוצאות מיוחדות,,,,,6414
06,8414|841|84|8,1.841406.751,נקיון במתקני האגף השונים,,,,,198009
03,8414|841|84|8,1.841403.781,מיגון לשכות,,,,,4863
04,8414|841|84|8,1.841404.782,בדיקות זכאים,,,,,6036
09,8414|841|84|8,1.841409.932,ציוד ורהוט משרדי,,,,,12477
13,8422|842|84|8,1.842213.781,אגף דרום,,,,,982278
14,8422|842|84|8,1.842214.782,אגף מרכז צפון,,,,,570271
15,8422|842|84|8,1.842215.783,אגף מזרח,,,,,618088
16,8422|842|84|8,1.842216.784,כלל עירוני,,,,,18727
18,8422|842|84|8,1.842218.786,סיוע למשפחות עם ילדים0דרום,,,,,446014
19,8422|842|84|8,1.842219.787,סיוע למשפחות עם ילדים0מרכז צפון,,,,,239595
11,8422|842|84|8,1.842211.788,סיוע למשפחות עם ילדים0מזרח,,,,,268626
13,8422|842|84|8,1.842213.870,סעיף שאינו חוזר,,,,,
28,8422|842|84|8,1.842228.781,עזרה לנפגעי טבע ומצבי חירום,,,,,615
29,8422|842|84|8,1.842229.782,הנחות ממסים ואגרות לנתמכים,,,,,48259698
28,8422|842|84|8,1.842228.821,השתת' לקרן לסיוע למשפחות במצוקה,,,,,0
13,8423|842|84|8,1.842313.110,משכורת כוללת,,,,,
19,8423|842|84|8,1.842319.124,החזר הוצאות,,,,,
12,8423|842|84|8,1.842312.126,הבראה,,,,,
13,8423|842|84|8,1.842313.127,השתתפות באחזקת רכב01,,,,,
17,8423|842|84|8,1.842317.130,תשלומים מיוחדים,,,,,
19,8423|842|84|8,1.842319.181,מיסים וביטוח לאומי,,,,,
11,8423|842|84|8,1.842311.182,קופות גמל והשתלמות,,,,,
14,8423|842|84|8,1.842314.411,שכר דירה ודמי חכירה,,,,,
13,8423|842|84|8,1.842313.670,סעיף שאינו חוזר,,,,,
11,8423|842|84|8,1.842311.782,תחנות יעוץ בחיי המשפחה 0 דרום,,,,,82974
12,8423|842|84|8,1.842312.783,תחנות יעוץ בחיי המשפחה 0 מרכז,,,,,75279
15,8423|842|84|8,1.842315.786,תוכנית יחדיו 0 מזרח,,,,,8643
16,8423|842|84|8,1.842316.787,סדנאות וקייטנות נופש,,,,,100000
16,8423|842|84|8,1.842316.851,משפחות שכולות תאונות דרכים,,,,,200000
17,8423|842|84|8,1.842317.852,תכנית שחקים,,,,,0
13,8423|842|84|8,1.842313.881,פר' המחלקה האוניברסיטאית,,,,,60000
28,8423|842|84|8,1.842328.110,משכורת כוללת,,,,,
25,8423|842|84|8,1.842325.124,החזר הוצאות,,,,,
27,8423|842|84|8,1.842327.126,הבראה,,,,,
28,8423|842|84|8,1.842328.127,השתתפות באחזקת רכב03,,,,,
23,8423|842|84|8,1.842323.130,תשלומים מיוחדים,,,,,
25,8423|842|84|8,1.842325.181,מיסים וביטוח לאומי,,,,,
26,8423|842|84|8,1.842326.182,קופות גמל והשתלמות,,,,,
27,8423|842|84|8,1.842327.783,מרכז קשר0בית לנ י,,,,,287891
28,8423|842|84|8,1.842328.784,מרכזים למניעת אלימות במשפחה,,,,,2277494
37,8423|842|84|8,1.842337.851,פרויקט סלעית,,,,,3760000
34,8423|842|84|8,1.842334.881,תכנית ערים בלילה,,,,,0
04,8424|842|84|8,1.842404.110,משכורת כוללת,,,,,225022
01,8424|842|84|8,1.842401.124,החזר הוצאות,,,,,19899
03,8424|842|84|8,1.842403.126,הבראה,,,,,15405
04,8424|842|84|8,1.842404.127,השתתפות באחזקת רכב 0 8,,,,,38135
08,8424|842|84|8,1.842408.130,תשלומים מיוחדים,,,,,99822
01,8424|842|84|8,1.842401.181,מיסים וביטוח לאומי,,,,,49592
02,8424|842|84|8,1.842402.182,קופות גמל והשתלמות,,,,,72173
01,8424|842|84|8,1.842401.310,שעות נוספות רשומות,,,,,1812
07,8424|842|84|8,1.842407.340,שעות נוספות מיוחדות,,,,,0
05,8424|842|84|8,1.842405.411,שכר דירה ודמי חכירה,,,,,67277
01,8424|842|84|8,1.842401.781,הוצאות הפעלה,,,,,220000
02,8424|842|84|8,1.842402.782,דרי רחוב קרית שלמה,,,,,1029576
03,8424|842|84|8,1.842403.783,דרי רחוב רב בעייתי,,,,,152408
04,8424|842|84|8,1.842404.784,הלנת דרי רחוב0צ'לנוב,,,,,0
01,8424|842|84|8,1.842401.870,סעיף שאינו חוזר,,,,,
16,8428|842|84|8,1.842816.110,משכורת כוללת,,,,,7815265
13,8428|842|84|8,1.842813.124,החזר הוצאות,,,,,662758
15,8428|842|84|8,1.842815.126,הבראה,,,,,511455
16,8428|842|84|8,1.842816.127,השתתפות באחזקת רכב 0 89,,,,,1492738
11,8428|842|84|8,1.842811.130,תשלומים מיוחדים,,,,,2880091
13,8428|842|84|8,1.842813.181,מיסים וביטוח לאומי,,,,,1690019
14,8428|842|84|8,1.842814.182,קופות גמל והשתלמות,,,,,1689996
14,8428|842|84|8,1.842814.230,משימות חולפות02.3,,,,,89725
13,8428|842|84|8,1.842813.310,שעות נוספות רשומות,,,,,96679
19,8428|842|84|8,1.842819.340,שעות נוספות מיוחדות,,,,,133095
17,8428|842|84|8,1.842817.411,שכר דירה ודמי חכירה,,,,,167846
12,8428|842|84|8,1.842812.691,מערכות מידע ומחשוב,,,,,641243
22,8428|842|84|8,1.842822.110,משכורת כוללת,,,,,6357552
28,8428|842|84|8,1.842828.124,החזר הוצאות,,,,,560255
21,8428|842|84|8,1.842821.126,הבראה,,,,,405375
22,8428|842|84|8,1.842822.127,השתתפות באחזקת רכב 0 77,,,,,1279853
26,8428|842|84|8,1.842826.130,תשלומים מיוחדים,,,,,2276964
28,8428|842|84|8,1.842828.181,מיסים וביטוח לאומי,,,,,1400118
29,8428|842|84|8,1.842829.182,קופות גמל והשתלמות,,,,,1311475
29,8428|842|84|8,1.842829.230,משימה חולפת01.5,,,,,
28,8428|842|84|8,1.842828.310,שעות נוספות רשומות,,,,,205295
25,8428|842|84|8,1.842825.340,שעות נוספות מיוחדות,,,,,133825
23,8428|842|84|8,1.842823.411,שכר דירה ודמי חכירה,,,,,66280
27,8428|842|84|8,1.842827.691,מערכות מידע ומחשוב,,,,,493719
37,8428|842|84|8,1.842837.110,משכורת כוללת,,,,,5559848
34,8428|842|84|8,1.842834.124,החזר הוצאות,,,,,491503
36,8428|842|84|8,1.842836.126,הבראה,,,,,353370
37,8428|842|84|8,1.842837.127,השתתפות באחזקת רכב 0 75,,,,,1103321
32,8428|842|84|8,1.842832.130,תשלומים מיוחדים,,,,,1993443
34,8428|842|84|8,1.842834.181,מיסים וביטוח לאומי,,,,,1212873
35,8428|842|84|8,1.842835.182,קופות גמל והשתלמות,,,,,1205858
35,8428|842|84|8,1.842835.230,משימות חולפות 02.8,,,,,10037
34,8428|842|84|8,1.842834.310,שעות נוספות רשומות,,,,,159189
31,8428|842|84|8,1.842831.340,שעות נוספות מיוחדות,,,,,191612
38,8428|842|84|8,1.842838.411,שכר דירה ודמי חכירה,,,,,47606
33,8428|842|84|8,1.842833.691,מערכות מידע ומחשוב,,,,,462565
34,8428|842|84|8,1.842834.870,סעיף שאינו חוזר,,,,,44058
17,8431|843|84|8,1.843117.110,משכורת כוללת,,,,,657758
14,8431|843|84|8,1.843114.124,החזר הוצאות,,,,,47062
16,8431|843|84|8,1.843116.126,הבראה,,,,,37723
17,8431|843|84|8,1.843117.127,השתתפות באחזקת רכב 0 6,,,,,246442
12,8431|843|84|8,1.843112.130,תשלומים מיוחדים,,,,,296062
14,8431|843|84|8,1.843114.181,מיסים וביטוח לאומי,,,,,174610
15,8431|843|84|8,1.843115.182,קופות גמל והשתלמות,,,,,134951
14,8431|843|84|8,1.843114.310,שעות נוספות רשומות,,,,,42286
11,8431|843|84|8,1.843111.340,שעות נוספות מיוחדות,,,,,55143
13,8431|843|84|8,1.843113.691,מערכות מידע ומחשוב,,,,,119952
09,8432|843|84|8,1.843209.411,שכר דירה ודמי חכירה,,,,,493072
08,8432|843|84|8,1.843208.670,סעיף שאינו חוזר,,,,,31968
05,8432|843|84|8,1.843205.781,השמת ילדים במס' חוץ ביתיות,,,,,37675176
06,8432|843|84|8,1.843206.782,פנימיית יום,,,,,605255
07,8432|843|84|8,1.843207.783,הסעות לפנימיית יום,,,,,67201
02,8432|843|84|8,1.843202.787,ילדים במעונות חסות,,,,,0
03,8432|843|84|8,1.843203.788,טיפול במשפחות אומנה לילד,,,,,1553049
17,8433|843|84|8,1.843317.781,ילדים במעונות יום,,,,,11895445
18,8433|843|84|8,1.843318.782,מעונות רב תכליתיים,,,,,441808
23,8433|843|84|8,1.843323.781,משפחתונים 0 הוצאות מיוחדות,,,,,37354
24,8433|843|84|8,1.843324.782,משפחתונים 0 ילדי נשים עובדות,,,,,1485170
29,8433|843|84|8,1.843329.932,ציוד ורהוט משפחתונים,,,,,45882
32,8433|843|84|8,1.843332.110,משכורת כוללת,,,,,
38,8433|843|84|8,1.843338.124,החזר הוצאות,,,,,
31,8433|843|84|8,1.843331.126,הבראה,,,,,
32,8433|843|84|8,1.843332.127,השתתפות באחזקת רכב05,,,,,
36,8433|843|84|8,1.843336.130,תשלומים מיוחדים,,,,,
38,8433|843|84|8,1.843338.181,מיסים וביטוח לאומי,,,,,
39,8433|843|84|8,1.843339.182,קופות גמל והשתלמות,,,,,
32,8433|843|84|8,1.843332.784,הסעות למועדונית רובינשטיין,,,,,103657
33,8433|843|84|8,1.843333.785,מועדוניות משותפות,,,,,500000
47,8433|843|84|8,1.843347.110,משכורת כוללת,,,,,
44,8433|843|84|8,1.843344.124,החזר הוצאות,,,,,
46,8433|843|84|8,1.843346.126,הבראה,,,,,
47,8433|843|84|8,1.843347.127,השתתפות באחזקת רכב05,,,,,
42,8433|843|84|8,1.843342.130,תשלומים מיוחדים,,,,,
44,8433|843|84|8,1.843344.181,מיסים וביטוח לאומי,,,,,
45,8433|843|84|8,1.843345.182,קופות גמל והשתלמות,,,,,
47,8433|843|84|8,1.843347.670,סעיף שאינו חוזר,,,,,187778
47,8433|843|84|8,1.843347.784,השתתפות בפעילות מרכז שקד,,,,,599103
49,8433|843|84|8,1.843349.786,הסעות ילדים למועדונית0תוכנית רקפ,,,,,14000
41,8433|843|84|8,1.843341.787,מרכז חירום לילדים בסיכון,,,,,188358
42,8433|843|84|8,1.843342.788,מועדוניות מצובה0אגף מזרח,,,,,0
43,8433|843|84|8,1.843343.861,הפעלת תוכנית  רקפת 0מרכז צפון,,,,,181384
44,8433|843|84|8,1.843344.862,הפעלת תכנית  כלנית 0מרכז צפון,,,,,280000
45,8433|843|84|8,1.843345.863,מועדונית מקום בלב 1,,,,,143000
46,8433|843|84|8,1.843346.864,מועדונית מקום בלב 2,,,,,0
44,8433|843|84|8,1.843344.870,סעיף שאינו חוזר,,,,,
47,8433|843|84|8,1.843347.881,מועדונית סומקין0אג' לקידום החינו,,,,,0
48,8433|843|84|8,1.843348.882,מועדונית אנטנסיבית0לילך,,,,,0
49,8433|843|84|8,1.843349.883,תכנית קנגרו0אגף דרום,,,,,94002
02,8434|843|84|8,1.843402.110,משכורת כוללת,,,,,770981
08,8434|843|84|8,1.843408.124,החזר הוצאות,,,,,71361
01,8434|843|84|8,1.843401.126,הבראה,,,,,46532
02,8434|843|84|8,1.843402.127,השתתפות באחזקת רכב 0 9,,,,,66848
06,8434|843|84|8,1.843406.130,תשלומים מיוחדים,,,,,94549
08,8434|843|84|8,1.843408.181,מיסים וביטוח לאומי,,,,,131421
09,8434|843|84|8,1.843409.182,קופות גמל והשתלמות,,,,,184775
08,8434|843|84|8,1.843408.310,שעות נוספות רשומות,,,,,0
08,8434|843|84|8,1.843408.781,השתתפות במפתנים ממשלתיים ואחרים,,,,,176210
09,8434|843|84|8,1.843409.782,ב ס מוזות,,,,,0
05,8434|843|84|8,1.843405.851,הפעלת מפתן אלון0חב' מוסדות חינוך,,,,,437000
06,8434|843|84|8,1.843406.852,תכנית למניעת אלימות,,,,,29999
07,8434|843|84|8,1.843407.853,פעולות משלימות למפתן,,,,,84015
08,8434|843|84|8,1.843408.854,מיתר0פעילות במפתן אלון,,,,,0
05,8435|843|84|8,1.843505.781,טיפול בילד בקהילה 0 דרום,,,,,565999
06,8435|843|84|8,1.843506.782,טיפול בילד בקהילה 0 מרכז צפון,,,,,189978
07,8435|843|84|8,1.843507.783,טיפול בילד בקהילה 0 מזרח,,,,,328069
08,8435|843|84|8,1.843508.784,בדיקות פסיכ' לילדים ומסוגלות הור,,,,,97834
02,8435|843|84|8,1.843502.851,תכנית ביתית לקהילה האתיופית,,,,,214000
06,8436|843|84|8,1.843606.411,שכר דירה,,,,,16000
05,8436|843|84|8,1.843605.670,סעיף שאינו חוזר,,,,,27500
02,8436|843|84|8,1.843602.781,מקלטים לנערות,,,,,33816
04,8436|843|84|8,1.843604.783,טיפול בפגיעות מיניות,,,,,76000
05,8436|843|84|8,1.843605.784,טיפול בנערות במצוקה 0 דרום,,,,,16085
06,8436|843|84|8,1.843606.785,טיפול בנערות במצוקה 0 מרכז צפון,,,,,8213
07,8436|843|84|8,1.843607.786,טיפול בנערות במצוקה 0 מזרח,,,,,20680
08,8436|843|84|8,1.843608.787,ריכוז ת. לאומית לילדים בסיכון,,,,,0
09,8436|843|84|8,1.843609.788,בית חם נגבה,,,,,0
01,8436|843|84|8,1.843601.789,פרו'  בית חם לנערות ערביות ביפו,,,,,204734
08,8436|843|84|8,1.843608.851,תכנית לאומית לילדים ונוער בסיכון,,,,,207197
09,8436|843|84|8,1.843609.852,בית חם עג'מי ביפו,,,,,0
02,8436|843|84|8,1.843602.854,תכנית מעטפת לנוער בסיכון,,,,,0
04,8436|843|84|8,1.843604.856,תכנית יש מצב,,,,,0
05,8436|843|84|8,1.843605.857,תכנית לאומית לילדי מהגרי עבודה,,,,,0
07,8436|843|84|8,1.843607.859,תוכנית אפיקים לצעירים וצעירות,,,,,0
05,8436|843|84|8,1.843605.881,החצר הנשית,,,,,40000
06,8436|843|84|8,1.843606.882,תוכנית לאיתור בני נוער בסיכון,,,,,
07,8436|843|84|8,1.843607.883,בית חם לנערות קרית שלום,,,,,
08,8436|843|84|8,1.843608.884,תוכנית ידידים0סלע,,,,,0
09,8436|843|84|8,1.843609.885,תכנית טיפול בנוער להט ב,,,,,
01,8436|843|84|8,1.843601.886,דירת מעבר לטרנסג'נדרים,,,,,
02,8437|843|84|8,1.843702.110,משכורת כוללת,,,,,378370
08,8437|843|84|8,1.843708.124,החזר הוצאות,,,,,19483
